Price,Close,High,Low,Open,Volume,SMA_14,RSI_14,MACD
2025-11-14,57.68000030517578,58.290000915527344,57.029998779296875,57.5,41214942.0,58.38714327130999,67.8668034602176,0.6123221563867745
2025-11-17,57.70000076293945,58.15999984741211,57.5,57.79999923706055,36049802.0,58.49285752432687,58.584692781585346,0.5596367837754883
2025-11-18,56.900001525878906,57.880001068115234,56.70000076293945,57.880001068115234,29797672.0,58.40071487426758,41.34229335714662,0.4481638400692134
2025-11-19,56.529998779296875,57.08000183105469,56.29999923706055,56.95000076293945,35976206.0,58.25928633553641,36.79999633788877,0.3262043193176467
2025-11-20,56.70000076293945,57.150001525878906,56.52000045776367,56.599998474121094,37658777.0,58.07357215881348,31.104654708768805,0.24049597190466443
2025-11-21,55.099998474121094,56.720001220703125,55.0,56.66999816894531,42894379.0,57.777857644217356,25.415663723188956,0.04296935220920517
2025-11-24,54.61000061035156,55.540000915527344,54.400001525878906,55.099998474121094,96347031.0,57.393571853637695,17.03430656422458,-0.1513657988182402
2025-11-25,54.189998626708984,54.95000076293945,54.11000061035156,54.5,36680917.0,56.97928592136928,16.20045562947827,-0.3354021489016219
2025-11-26,55.58000183105469,55.689998626708984,54.13999938964844,54.20000076293945,43866679.0,56.69142886570522,28.9885447751398,-0.36488447925958667
2025-11-27,54.93000030517578,55.900001525878906,54.810001373291016,55.70000076293945,28645872.0,56.51642881120954,34.70662332868997,-0.43567691702600087
2025-11-28,54.0099983215332,55.0,53.75,55.0,52551047.0,56.272142955235076,30.74325093509394,-0.5595665701873997
2025-12-01,53.720001220703125,54.7400016784668,53.52000045776367,54.29999923706055,33170385.0,55.97928592136928,26.65150636984461,-0.6733879581129756
2025-12-02,53.41999816894531,54.099998474121094,53.209999084472656,53.75,41115861.0,55.61785725184849,19.952520211756237,-0.7788221897263625
2025-12-03,52.59000015258789,53.650001525878906,52.220001220703125,53.43000030517578,42825048.0,55.26142856052944,20.119785920357444,-0.9187625583667725
2025-12-04,50.849998474121094,52.84000015258789,50.599998474121094,52.650001525878906,76794810.0,54.77357128688267,15.815851554630285,-1.1567357724400438
2025-12-05,51.7400016784668,52.150001525878906,50.75,51.130001068115234,61141969.0,54.3478570665632,22.559896982248688,-1.25900244212297
2025-12-08,51.779998779296875,53.0,51.56999969482422,52.0099983215332,97482417.0,53.98214258466448,24.653486213098518,-1.321587643180159
2025-12-09,52.54999923706055,52.77000045776367,51.0,51.9900016784668,64804664.0,53.69785690307617,31.047641883877105,-1.2941362668286587
2025-12-10,51.540000915527344,53.20000076293945,51.349998474121094,52.79999923706055,59123651.0,53.32928548540388,27.248693534361678,-1.3384504532644144
2025-12-11,52.040000915527344,52.439998626708984,51.31999969482422,51.70000076293945,52982896.0,53.11071423121861,35.058613686113176,-1.3180305086968218
2025-12-12,53.02000045776367,53.099998474121094,52.5,52.5,42524157.0,52.99714279174805,42.59087096981769,-1.2088350842709232
2025-12-15,53.13999938964844,53.349998474121094,52.54999923706055,52.9900016784668,30122901.0,52.92214284624372,44.96644859871192,-1.0999346508037462
2025-12-16,52.66999816894531,53.13999938964844,52.25,53.13999938964844,33821093.0,52.71428544180734,34.70029964019109,-1.039571905427671
2025-12-17,51.939998626708984,52.650001525878906,51.79999923706055,52.599998474121094,30348315.0,52.50071389334543,34.41083612673387,-1.038665764637031
2025-12-18,51.779998779296875,52.0,51.31999969482422,51.90999984741211,30872497.0,52.34142821175711,37.37259318685411,-1.0388826989719746
2025-12-19,52.59000015258789,52.75,51.540000915527344,51.79999923706055,37121138.0,52.26071384974888,43.95721501872465,-0.9625980485277381
2025-12-22,53.5099983215332,53.7400016784668,52.79999923706055,52.900001525878906,38903607.0,52.26714243207659,50.45135494485523,-0.8184709265996943
2025-12-23,53.619998931884766,53.84000015258789,53.31999969482422,53.5099983215332,30259539.0,52.34071377345494,55.5675609691723,-0.687448535356225
2025-12-24,53.29999923706055,55.04999923706055,53.15999984741211,53.59000015258789,44076962.0,52.51571382795061,65.64496413550314,-0.6024885345633493
